Chem_Name,SMI,INCHI,INCHIKEY,NeglogLD50,Source,CF_Bonds
Fipronil Sulfone,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)(=O)C(F)(F)F,"InChI=1S/C12H4Cl2F6N4O2S/c13-5-1-4(11(15,16)17)2-6(14)8(5)24-10(22)9(7(3-21)23-24)27(25,26)12(18,19)20/h1-2H,22H2",LGHZJDKSVUTELU-UHFFFAOYSA-N,3.3914251197084857,CATMOS,6
"N-{3-[5-(4-Chlorophenyl)-1-(2,6-dichlorobenzoyl)-1H-pyrrolo[2,3-b]pyridine-3-carbonyl]-2,4-difluorophenyl}propane-1-sulfonamide",CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2cn(C(=O)c3c(Cl)cccc3Cl)c3ncc(-c4ccc(Cl)cc4)cc23)c1F,"InChI=1S/C30H20Cl3F2N3O4S/c1-2-12-43(41,42)37-24-11-10-23(34)26(27(24)35)28(39)20-15-38(30(40)25-21(32)4-3-5-22(25)33)29-19(20)13-17(14-36-29)16-6-8-18(31)9-7-16/h3-11,13-15,37H,2,12H2,1H3",PPUPUTQAJAIAIF-UHFFFAOYSA-N,2.381976427367469,CATMOS,2
"1H-Tetrazole, 5-(o-(alpha,alpha,alpha-trifluoro-m-toluidino)phenyl)-",FC(F)(F)c1cccc(Nc2ccccc2-c2nn[nH]n2)c1,"InChI=1S/C14H10F3N5/c15-14(16,17)9-4-3-5-10(8-9)18-12-7-2-1-6-11(12)13-19-21-22-20-13/h1-8,18H,(H,19,20,21,22)",JPEXITLSZOMSFC-UHFFFAOYSA-N,2.826662771317861,CATMOS,3
"Benzamide, 3,5-bis(trifluoromethyl)-, N-(5-chloro-4-(trifluoromethyl)-2-thiazolyl)-",O=C(Nc1nc(C(F)(F)F)c(Cl)s1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,"InChI=1S/C13H4ClF9N2OS/c14-8-7(13(21,22)23)24-10(27-8)25-9(26)4-1-5(11(15,16)17)3-6(2-4)12(18,19)20/h1-3H,(H,24,25,26)",ISHSAVCUWFOHQK-UHFFFAOYSA-N,3.807250621000186,CATMOS,9
"3,4,5-Trifluorophenylboronic acid",OB(O)c1cc(F)c(F)c(F)c1,"InChI=1S/C6H4BF3O2/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1-2,11-12H",UHDDEIOYXFXNNJ-UHFFFAOYSA-N,2.184572937046009,CATMOS,3
"Benzimidazole, 4-nitro-2-(trifluoromethyl)-",O=[N+]([O-])c1cccc2[nH]c(C(F)(F)F)nc12,"InChI=1S/C8H4F3N3O2/c9-8(10,11)7-12-4-2-1-3-5(14(15)16)6(4)13-7/h1-3H,(H,12,13)",XHHVZQKTSKYLQH-UHFFFAOYSA-N,4.339992454885883,CATMOS,3
"Benzimidazole, 5,7-dibromo-4,6-dichloro-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Cl)c(Br)c(Cl)c(Br)c2[nH]1,"InChI=1S/C8HBr2Cl2F3N2/c9-1-3(11)2(10)5-6(4(1)12)17-7(16-5)8(13,14)15/h(H,16,17)",VYRZGLSGEVIAMJ-UHFFFAOYSA-N,5.079958334640779,CATMOS,3
"Benzimidazole, 4,6-diiodo-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(I)cc(I)cc2[nH]1,"InChI=1S/C8H3F3I2N2/c9-8(10,11)7-14-5-2-3(12)1-4(13)6(5)15-7/h1-2H,(H,14,15)",FRJLBIMJFWZACZ-UHFFFAOYSA-N,4.164281459042313,CATMOS,3
"Benzimidazole, 5-bromo-4-nitro-2-(trifluoromethyl)-",O=[N+]([O-])c1c(Br)ccc2[nH]c(C(F)(F)F)nc12,"InChI=1S/C8H3BrF3N3O2/c9-3-1-2-4-5(6(3)15(16)17)14-7(13-4)8(10,11)12/h1-2H,(H,13,14)",YFYACJUPYYEJMJ-UHFFFAOYSA-N,4.360008237665005,CATMOS,3
"Benzimidazole, 5,6-dibromo-4,7-dichloro-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Cl)c(Br)c(Br)c(Cl)c2[nH]1,"InChI=1S/C8HBr2Cl2F3N2/c9-1-2(10)4(12)6-5(3(1)11)16-7(17-6)8(13,14)15/h(H,16,17)",JCYBSTOMRNBAFK-UHFFFAOYSA-N,5.079958334640779,CATMOS,3
"Benzimidazole, 6-chloro-5-methyl-2-(trifluoromethyl)-",Cc1cc2[nH]c(C(F)(F)F)nc2cc1Cl,"InChI=1S/C9H6ClF3N2/c1-4-2-6-7(3-5(4)10)15-8(14-6)9(11,12)13/h2-3H,1H3,(H,14,15)",SOBDKTOQKNSWOS-UHFFFAOYSA-N,3.629980127733765,CATMOS,3
"Benzimidazole, 4,6-dichloro-5,7-dinitro-2-(trifluoromethyl)-",O=[N+]([O-])c1c(Cl)c([N+](=O)[O-])c2[nH]c(C(F)(F)F)nc2c1Cl,"InChI=1S/C8HCl2F3N4O4/c9-1-3-4(15-7(14-3)8(11,12)13)6(17(20)21)2(10)5(1)16(18)19/h(H,14,15)",FKOIDCFHGAGTEE-UHFFFAOYSA-N,3.469658409089092,CATMOS,3
,CN1CC2=C(C1)CN(c1c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c1F)C2,"InChI=1S/C20H19F2N3O3/c1-23-5-10-7-24(8-11(10)6-23)18-15(21)4-13-17(16(18)22)25(12-2-3-12)9-14(19(13)26)20(27)28/h4,9,12H,2-3,5-8H2,1H3,(H,27,28)",XEOJRRQNMZDMEK-UHFFFAOYSA-N,2.564480003212113,CATMOS,2
"Phosphorothioic acid, O,O-diethyl S-(3,4,4-trifluoro-3-butenyl) ester",CCOP(=O)(OCC)SCCC(F)=C(F)F,"InChI=1S/C8H14F3O3PS/c1-3-13-15(12,14-4-2)16-6-5-7(9)8(10)11/h3-6H2,1-2H3",NGRGWVSHDRFOEW-UHFFFAOYSA-N,3.611898164870013,CATMOS,3
,CCOP(=S)(OCC)SCC=C(F)C(F)F,"InChI=1S/C8H14F3O2PS2/c1-3-12-14(15,13-4-2)16-6-5-7(9)8(10)11/h5,8H,3-4,6H2,1-2H3",KLQVWGXGRBVSHW-UHFFFAOYSA-N,2.6356431501868256,CATMOS,3
,O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,"InChI=1S/C22H22ClF4NO2/c23-19-8-5-16(14-18(19)22(25,26)27)21(30)9-12-28(13-10-21)11-1-2-20(29)15-3-6-17(24)7-4-15/h3-8,14,30H,1-2,9-13H2",LZFSKNPPWIFMFL-UHFFFAOYSA-N,3.357219224979889,CATMOS,4
,CC1CC(OC(=O)COc2cccc(C(F)(F)F)c2)CC(C)(C)C1,"InChI=1S/C18H23F3O3/c1-12-7-15(10-17(2,3)9-12)24-16(22)11-23-14-6-4-5-13(8-14)18(19,20)21/h4-6,8,12,15H,7,9-11H2,1-3H3",GNZUTADJQOWUFX-UHFFFAOYSA-N,2.0599078392504677,CATMOS,3
"Benzimidazole, 5,6-dimethyl-2-trifluoromethyl-",Cc1cc2nc(C(F)(F)F)[nH]c2cc1C,"InChI=1S/C10H9F3N2/c1-5-3-7-8(4-6(5)2)15-9(14-7)10(11,12)13/h3-4H,1-2H3,(H,14,15)",TWDHFGXLFNUIKC-UHFFFAOYSA-N,3.4674763307161927,CATMOS,3
"Benzimidazole, 5-fluoro-4,6,7-trichloro-2-(trifluoromethyl)-",Fc1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,"InChI=1S/C8HCl3F4N2/c9-1-2(10)5-6(3(11)4(1)12)17-7(16-5)8(13,14)15/h(H,16,17)",NJSKGSOZKZRINK-UHFFFAOYSA-N,5.110119596032496,CATMOS,4
"3-(6-Chloro-5-fluoropyrimidin-4-yl)-2-(2,4-difluorophenyl)-1-(1H-1,2,4-triazol-1-yl)butan-2-ol--hydrogen chloride (1/1)",CC(c1ncnc(Cl)c1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,"InChI=1S/C16H13ClF3N5O/c1-9(14-13(20)15(17)23-7-22-14)16(26,5-25-8-21-6-24-25)11-3-2-10(18)4-12(11)19/h2-4,6-9,26H,5H2,1H3",BQDLXFABVRRDFU-UHFFFAOYSA-N,2.0399927927886057,CATMOS,3
,FC1(F)CC(C2CC3(Cl)C(Cl)=C(Cl)C2(Cl)C3(Cl)Cl)C1(F)F,"InChI=1S/C11H6Cl6F4/c12-5-6(13)9(15)3(1-7(5,14)11(9,16)17)4-2-8(18,19)10(4,20)21/h3-4H,1-2H2",AQMBCTVWIICIFZ-UHFFFAOYSA-N,2.8899421010359934,CATMOS,4
"Benzimidazole, 5-(methylsulfonyl)-2-(trifluoromethyl)-",CS(=O)(=O)c1ccc2nc(C(F)(F)F)[nH]c2c1,"InChI=1S/C9H7F3N2O2S/c1-17(15,16)5-2-3-6-7(4-5)14-8(13-6)9(10,11)12/h2-4H,1H3,(H,13,14)",PUYGYIFHWWRBRD-UHFFFAOYSA-N,3.583129746769737,CATMOS,3
"Butanoic acid, 2,2,3,3,4,4-hexafluoro-4-[(trifluoroethenyl)oxy]-, methylester",COC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)=C(F)F,"InChI=1S/C7H3F9O3/c1-18-4(17)5(11,12)6(13,14)7(15,16)19-3(10)2(8)9/h1H3",MBDQOIDXSFHMFM-UHFFFAOYSA-N,3.2427969039969264,CATMOS,9
"9H-Purin-6-amine, N-cyclopropyl-9-(cyclopropylmethyl)-2-(trifluoromethyl)-",FC(F)(F)c1nc(NC2CC2)c2ncn(CC3CC3)c2n1,"InChI=1S/C13H14F3N5/c14-13(15,16)12-19-10(18-8-3-4-8)9-11(20-12)21(6-17-9)5-7-1-2-7/h6-8H,1-5H2,(H,18,19,20)",HEOSGBAADACZLN-UHFFFAOYSA-N,3.473171535849072,CATMOS,3
"Benzimidazol-4-ol, 5,6-dichloro-2-(trifluoromethyl)-",Oc1c(Cl)c(Cl)cc2[nH]c(C(F)(F)F)nc12,"InChI=1S/C8H3Cl2F3N2O/c9-2-1-3-5(6(16)4(2)10)15-7(14-3)8(11,12)13/h1,16H,(H,14,15)",WVLSHVZSPKMARB-UHFFFAOYSA-N,3.717006009458343,CATMOS,3
2-methoxy-4-(trifluoromethyl)pyridine-3-sulfonyl chloride,COc1nccc(C(F)(F)F)c1S(=O)(=O)Cl,"InChI=1S/C7H5ClF3NO3S/c1-15-6-5(16(8,13)14)4(2-3-12-6)7(9,10)11/h2-3H,1H3",DMKFWTCEKLNOKK-UHFFFAOYSA-N,1.944928800095788,CATMOS,3
"1H-Indazol-3-amine, 5-(trifluoromethyl)- (9CI)",Nc1n[nH]c2ccc(C(F)(F)F)cc12,"InChI=1S/C8H6F3N3/c9-8(10,11)4-1-2-6-5(3-4)7(12)14-13-6/h1-3H,(H3,12,13,14)",ZXZTZRVCWTWKCH-UHFFFAOYSA-N,3.3492796865204157,CATMOS,3
Diflumidone,O=C(c1ccccc1)c1cccc(NS(=O)(=O)C(F)F)c1,"InChI=1S/C14H11F2NO3S/c15-14(16)21(19,20)17-12-8-4-7-11(9-12)13(18)10-5-2-1-3-6-10/h1-9,14,17H",JLBDOSAQLCZTSX-UHFFFAOYSA-N,2.618130413005035,CATMOS,2
"Isocyanic acid, (alpha,alpha,alpha-trifluoro-o-tolyl) ester",O=C=Nc1ccccc1C(F)(F)F,"InChI=1S/C8H4F3NO/c9-8(10,11)6-3-1-2-4-7(6)12-5-13/h1-4H",GZWGTVZRRFPVAS-UHFFFAOYSA-N,1.4270221687868396,CATMOS,3
SK&F 24260,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC)C1c1ccccc1C(F)(F)F,"InChI=1S/C20H22F3NO4/c1-5-27-18(25)15-11(3)24-12(4)16(19(26)28-6-2)17(15)13-9-7-8-10-14(13)20(21,22)23/h7-10,15,17H,5-6H2,1-4H3",PWPMTRPKIXBNDI-UHFFFAOYSA-N,2.511084124128232,CATMOS,3
"Benzimidazole, 5,6-dinitro-2-(trifluoromethyl)-",O=[N+]([O-])c1cc2nc(C(F)(F)F)[nH]c2cc1[N+](=O)[O-],"InChI=1S/C8H3F3N4O4/c9-8(10,11)7-12-3-1-5(14(16)17)6(15(18)19)2-4(3)13-7/h1-2H,(H,12,13)",OOJCWFWANPATNU-UHFFFAOYSA-N,4.260013513172265,CATMOS,3
"1H-Benzimidazole, 5,6-dichloro-2-(trifluoromethyl)-",FC(F)(F)c1nc2cc(Cl)c(Cl)cc2[nH]1,"InChI=1S/C8H3Cl2F3N2/c9-3-1-5-6(2-4(3)10)15-7(14-5)8(11,12)13/h1-2H,(H,14,15)",KUMRUFFLHYXFLV-UHFFFAOYSA-N,4.510003131676911,CATMOS,3
"Benzimidazole, 4,5,6-trichloro-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)cc2[nH]1,"InChI=1S/C8H2Cl3F3N2/c9-2-1-3-6(5(11)4(2)10)16-7(15-3)8(12,13)14/h1H,(H,15,16)",BXCSXZJKEJQDKS-UHFFFAOYSA-N,5.279761473483684,CATMOS,3
"4,5,6,7-Tetrachloro-2-trifluoromethylbenzimidazole",FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)c(Cl)c2[nH]1,"InChI=1S/C8HCl4F3N2/c9-1-2(10)4(12)6-5(3(1)11)16-7(17-6)8(13,14)15/h(H,16,17)",QLKDMIUEWFNEPV-UHFFFAOYSA-N,6.112492392070742,CATMOS,3
"Benzimidazole, 4,5,6,7-tetrabromo-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,"InChI=1S/C8HBr4F3N2/c9-1-2(10)4(12)6-5(3(1)11)16-7(17-6)8(13,14)15/h(H,16,17)",AGSFSCDYZMGUGS-UHFFFAOYSA-N,5.0000173125702885,CATMOS,3
"Benzimidazole, 4-chloro-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Cl)cccc2[nH]1,"InChI=1S/C8H4ClF3N2/c9-4-2-1-3-5-6(4)14-7(13-5)8(10,11)12/h1-3H,(H,13,14)",WUDKQPQAAUQCLT-UHFFFAOYSA-N,4.060040736395124,CATMOS,3
"Benzimidazole, 4,5,6,7-tetrafluoro-2-(trifluoromethyl)-",Fc1c(F)c(F)c2[nH]c(C(F)(F)F)nc2c1F,"InChI=1S/C8HF7N2/c9-1-2(10)4(12)6-5(3(1)11)16-7(17-6)8(13,14)15/h(H,16,17)",OEDUVWQRVFPZFW-UHFFFAOYSA-N,4.88881567836072,CATMOS,7
"1,2-dichloro-1,1,2-trifluoro-2-(trifluoromethoxy)ethane",FC(F)(F)OC(F)(Cl)C(F)(F)Cl,"InChI=1S/C3Cl2F6O/c4-1(6,7)2(5,8)12-3(9,10)11",PIHHZNWHYDIJIP-UHFFFAOYSA-N,1.5786632234364235,CATMOS,6
1-(M-trifluoromethylphenyl)-N-nitrosoanthranilic acid,O=NN(c1cccc(C(F)(F)F)c1)c1ccccc1C(=O)O,"InChI=1S/C14H9F3N2O3/c15-14(16,17)9-4-3-5-10(8-9)19(18-22)12-7-2-1-6-11(12)13(20)21/h1-8H,(H,20,21)",BDCPSOSZLWKCJC-UHFFFAOYSA-N,2.537442683316989,CATMOS,3
"Benzimidazol-5-ol, 4,6-dichloro-2-(trifluoromethyl)-",Oc1c(Cl)cc2[nH]c(C(F)(F)F)nc2c1Cl,"InChI=1S/C8H3Cl2F3N2O/c9-2-1-3-5(4(10)6(2)16)15-7(14-3)8(11,12)13/h1,16H,(H,14,15)",NMRBMVUOERUOFI-UHFFFAOYSA-N,3.6695813595302047,CATMOS,3
"Pyridinium, 1-(2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctyl)-, trifluoromethanesulfonate",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C[n+]1ccccc1,"InChI=1S/C13H7F15N/c14-7(15,6-29-4-2-1-3-5-29)8(16,17)9(18,19)10(20,21)11(22,23)12(24,25)13(26,27)28/h1-5H,6H2/q+1",ZOPSQGIYHAQSLS-UHFFFAOYSA-N,2.6007239536040143,CATMOS,15
,FC(F)(F)C(F)(Br)Br,"InChI=1S/C2Br2F4/c3-1(4,5)2(6,7)8",JLGADZLAECENGR-UHFFFAOYSA-N,1.4146324941871886,CATMOS,4
Abbott 40060,FC(F)(F)c1nnc2c3ccccc3ccn12,"InChI=1S/C11H6F3N3/c12-11(13,14)10-16-15-9-8-4-2-1-3-7(8)5-6-17(9)10/h1-6H",VCCLTMGHQTUHGC-UHFFFAOYSA-N,2.555541453424897,CATMOS,3
,FC(F)(F)c1cccc(C2CNCCO2)c1,"InChI=1S/C11H12F3NO/c12-11(13,14)9-3-1-2-8(6-9)10-7-15-4-5-16-10/h1-3,6,10,15H,4-5,7H2",GXPYCYWPUGKQIJ-UHFFFAOYSA-N,2.9310504711179077,CATMOS,3
Fluotrimazole [BSI:ISO],FC(F)(F)c1cccc(C(c2ccccc2)(c2ccccc2)n2cncn2)c1,"InChI=1S/C22H16F3N3/c23-22(24,25)20-13-7-12-19(14-20)21(28-16-26-15-27-28,17-8-3-1-4-9-17)18-10-5-2-6-11-18/h1-16H",LXMQMMSGERCRSU-UHFFFAOYSA-N,1.7040188925072557,CATMOS,3
"Benzimidazole, 5-nitro-2-(trifluoromethyl)-",O=[N+]([O-])c1ccc2nc(C(F)(F)F)[nH]c2c1,"InChI=1S/C8H4F3N3O2/c9-8(10,11)7-12-5-2-1-4(14(15)16)3-6(5)13-7/h1-3H,(H,12,13)",FEJRBJIEEALTTL-UHFFFAOYSA-N,4.800025037609671,CATMOS,3
Fluothiuron [ISO],CN(C)C(=O)Nc1ccc(SC(F)(F)Cl)c(Cl)c1,"InChI=1S/C10H10Cl2F2N2OS/c1-16(2)9(17)15-6-3-4-8(7(11)5-6)18-10(12,13)14/h3-5H,1-2H3,(H,15,17)",YFEUKKUPOVGUIW-UHFFFAOYSA-N,2.972208350254965,CATMOS,2
"Benzimidazole, 4,5,7-trichloro-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Cl)cc(Cl)c(Cl)c2[nH]1,"InChI=1S/C8H2Cl3F3N2/c9-2-1-3(10)5-6(4(2)11)16-7(15-5)8(12,13)14/h1H,(H,15,16)",ZVFDYQZOXSAMSR-UHFFFAOYSA-N,4.660064155238139,CATMOS,3
"Benzimidazole, 4,5,7-tribromo-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Br)cc(Br)c(Br)c2[nH]1,"InChI=1S/C8H2Br3F3N2/c9-2-1-3(10)5-6(4(2)11)16-7(15-5)8(12,13)14/h1H,(H,15,16)",GYDGKROMMMZLQI-UHFFFAOYSA-N,4.52000274344657,CATMOS,3
,OC(N=Nc1cccc(C(F)(F)F)c1)c1cccnc1Cl,"InChI=1S/C13H9ClF3N3O/c14-11-10(5-2-6-18-11)12(21)20-19-9-4-1-3-8(7-9)13(15,16)17/h1-7,12,21H",IYBPPEXMVBHTIO-UHFFFAOYSA-N,2.499249819384967,CATMOS,3
"Acetic acid, ((1-(alpha,alpha,alpha-trifluoro-m-tolyl)-1H-pyrazolo(3,4-b)pyridin-3-yl)oxy)-, ethyl ester",CCOC(=O)COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,"InChI=1S/C17H14F3N3O3/c1-2-25-14(24)10-26-16-13-7-4-8-21-15(13)23(22-16)12-6-3-5-11(9-12)17(18,19)20/h3-9H,2,10H2,1H3",JGHXHFHJVYSBOU-UHFFFAOYSA-N,2.562662749593181,CATMOS,3
,CC(=O)COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,"InChI=1S/C16H12F3N3O2/c1-10(23)9-24-15-13-6-3-7-20-14(13)22(21-15)12-5-2-4-11(8-12)16(17,18)19/h2-8H,9H2,1H3",ASTCNIALLSQLQN-UHFFFAOYSA-N,2.525414124371416,CATMOS,3
,CN(C)CCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,"InChI=1S/C18H19F3N4O/c1-24(2)10-5-11-26-17-15-8-4-9-22-16(15)25(23-17)14-7-3-6-13(12-14)18(19,20)21/h3-4,6-9,12H,5,10-11H2,1-2H3",UMUMVWGNUHCRAZ-UHFFFAOYSA-N,2.5615438045217163,CATMOS,3
,FC(F)(F)c1cccc(-n2nc(OCCN3CCCCC3)c3cccnc32)c1,"InChI=1S/C20H21F3N4O/c21-20(22,23)15-6-4-7-16(14-15)27-18-17(8-5-9-24-18)19(25-27)28-13-12-26-10-2-1-3-11-26/h4-9,14H,1-3,10-13H2",YDFSEASFEWVONV-UHFFFAOYSA-N,2.5915198207909764,CATMOS,3
ITF 1019,CCN(CC)CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,"InChI=1S/C19H21F3N4O/c1-3-25(4-2)11-12-27-18-16-9-6-10-23-17(16)26(24-18)15-8-5-7-14(13-15)19(20,21)22/h5-10,13H,3-4,11-12H2,1-2H3",UYNZTFVVFYNWHB-UHFFFAOYSA-N,2.498767586250684,CATMOS,3
,CN(C)CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,"InChI=1S/C17H17F3N4O/c1-23(2)9-10-25-16-14-7-4-8-21-15(14)24(22-16)13-6-3-5-12(11-13)17(18,19)20/h3-8,11H,9-10H2,1-2H3",OZNCYMOYAKJQBF-UHFFFAOYSA-N,2.544494684155256,CATMOS,3
"1-Propanol, 3-((1-(3-(trifluoromethyl)phenyl)-1H-pyrazolo(3,4-b)pyridin-3-yl)oxy)- (9CI)",OCCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,"InChI=1S/C16H14F3N3O2/c17-16(18,19)11-4-1-5-12(10-11)22-14-13(6-2-7-20-14)15(21-22)24-9-3-8-23/h1-2,4-7,10,23H,3,8-9H2",CKSQKNFCWOAKOE-UHFFFAOYSA-N,2.528017628748757,CATMOS,3
,CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,"InChI=1S/C15H12F3N3O/c1-2-22-14-12-7-4-8-19-13(12)21(20-14)11-6-3-5-10(9-11)15(16,17)18/h3-9H,2H2,1H3",FCCSJNWKHDILGK-UHFFFAOYSA-N,2.4875272273448426,CATMOS,3
"1H-Pyrazolo(3,4-b)pyridine, 3-methoxy-1-(3-(trifluoromethyl)phenyl)-",COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,"InChI=1S/C14H10F3N3O/c1-21-13-11-6-3-7-18-12(11)20(19-13)10-5-2-4-9(8-10)14(15,16)17/h2-8H,1H3",DXCSAORYPUTKOU-UHFFFAOYSA-N,2.467235058837266,CATMOS,3
ITF 1008,O=c1[nH]n(-c2cccc(C(F)(F)F)c2)c2ncccc12,"InChI=1S/C13H8F3N3O/c14-13(15,16)8-3-1-4-9(7-8)19-11-10(12(20)18-19)5-2-6-17-11/h1-7H,(H,18,20)",VJHQMBJCNXSDHH-UHFFFAOYSA-N,2.4459480781386245,CATMOS,3
"1H-Pyrazolo(3,4-b)pyridine, 3-propoxy-1-(3-(trifluoromethyl)phenyl)- (9CI)",CCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,"InChI=1S/C16H14F3N3O/c1-2-9-23-15-13-7-4-8-20-14(13)22(21-15)12-6-3-5-11(10-12)16(17,18)19/h3-8,10H,2,9H2,1H3",WRZHSDWNPDUHPC-UHFFFAOYSA-N,2.506913428901224,CATMOS,3
"2,4(1H,3H)Quinazolinedione, 3-ethyl-1-(3-(trifluoromethyl)phenyl)-",CCn1c(=O)c2ccccc2n(-c2cccc(C(F)(F)F)c2)c1=O,"InChI=1S/C17H13F3N2O2/c1-2-21-15(23)13-8-3-4-9-14(13)22(16(21)24)12-7-5-6-11(10-12)17(18,19)20/h3-10H,2H2,1H3",WZCUPDSACNXKHX-UHFFFAOYSA-N,2.348041220171372,CATMOS,3
H-88,O=c1c2ccccc2n(-c2cccc(C(F)(F)F)c2)c(=O)n1CCO,"InChI=1S/C17H13F3N2O3/c18-17(19,20)11-4-3-5-12(10-11)22-14-7-2-1-6-13(14)15(24)21(8-9-23)16(22)25/h1-7,10,23H,8-9H2",YKVDSZPXGNPCRO-UHFFFAOYSA-N,2.6359501592958914,CATMOS,3
"Benzene, (1,1,2,2-tetrafluoroethoxy)-",FC(F)C(F)(F)Oc1ccccc1,"InChI=1S/C8H6F4O/c9-7(10)8(11,12)13-6-4-2-1-3-5-6/h1-5,7H",GRDIVJPQARIBNZ-UHFFFAOYSA-N,1.4130246797015895,CATMOS,4
,FC(Cl)C(F)(Cl)Cl,"InChI=1S/C2HCl3F2/c3-1(6)2(4,5)7/h1H",BQNSLJQRJAJITR-UHFFFAOYSA-N,1.336780345773722,CATMOS,2
"Ethane, 1,1'-oxybis(1,1,2,2,2-pentafluoro- (9CI)",FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,"InChI=1S/C4F10O/c5-1(6,7)3(11,12)15-4(13,14)2(8,9)10",ORNGPPZBMMHKPM-UHFFFAOYSA-N,1.404829613440963,CATMOS,10
"1-Propene, 1,3,3,3-tetrafluoro-1-methoxy-2-(trifluoromethyl)-",COC(F)=C(C(F)(F)F)C(F)(F)F,"InChI=1S/C5H3F7O/c1-13-3(6)2(4(7,8)9)5(10,11)12/h1H3",FSDLLONBRLBIBL-UHFFFAOYSA-N,2.2970831712257938,CATMOS,7
"4-Benzimidazolesulfonamide, N,N-diethyl-5,6,7-trichloro-2-(trifluoromethyl)-",CCN(CC)S(=O)(=O)c1c(Cl)c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc12,"InChI=1S/C12H11Cl3F3N3O2S/c1-3-21(4-2)24(22,23)10-7(15)5(13)6(14)8-9(10)20-11(19-8)12(16,17)18/h3-4H2,1-2H3,(H,19,20)",MSTNWDNIHYKVMD-UHFFFAOYSA-N,4.580026041789613,CATMOS,3
"4-Benzimidazolesulfonamide, N,N-dimethyl-5,6,7-trichloro-2-(trifluoromethyl)-",CN(C)S(=O)(=O)c1c(Cl)c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc12,"InChI=1S/C10H7Cl3F3N3O2S/c1-19(2)22(20,21)8-5(13)3(11)4(12)6-7(8)18-9(17-6)10(14,15)16/h1-2H3,(H,17,18)",IMNCVEVBWUFKIU-UHFFFAOYSA-N,4.920021938322988,CATMOS,3
,COC(CNCc1ccccc1)c1cccc(C(F)(F)F)c1,"InChI=1S/C17H18F3NO/c1-22-16(12-21-11-13-6-3-2-4-7-13)14-8-5-9-15(10-14)17(18,19)20/h2-10,16,21H,11-12H2,1H3",AVOUWNCXBIGLOP-UHFFFAOYSA-N,2.254138168110612,CATMOS,3
Fluorothion,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,"InChI=1S/C9H9F3NO5PS/c1-16-19(20,17-2)18-6-3-4-8(13(14)15)7(5-6)9(10,11)12/h3-5H,1-2H3",MGNFAYYTCYNTGM-UHFFFAOYSA-N,3.1221608095189906,CATMOS,3
"Benzimidazole, 6-chloro-4-nitro-2-(trifluoromethyl)-",O=[N+]([O-])c1cc(Cl)cc2[nH]c(C(F)(F)F)nc12,"InChI=1S/C8H3ClF3N3O2/c9-3-1-4-6(5(2-3)15(16)17)14-7(13-4)8(10,11)12/h1-2H,(H,13,14)",STOJWTVNHAJLBI-UHFFFAOYSA-N,4.980147300100461,CATMOS,3
"Benzimidazole, 5-fluoro-2-(trifluoromethyl)-",Fc1ccc2nc(C(F)(F)F)[nH]c2c1,"InChI=1S/C8H4F4N2/c9-4-1-2-5-6(3-4)14-7(13-5)8(10,11)12/h1-3H,(H,13,14)",ZZRMDPMUZKDLTO-UHFFFAOYSA-N,4.090025762006821,CATMOS,4
